"","bike_station.id","bike_lat","bike_long","bike_nRides_start","bike_durationMed_start","startTimeAvg","startTimeSd","endLatAvg","endLatSd","endLongAvg","endLongSd","bike_females_start","males.x","bike_ageMed_start","bike_nRides_end","bike_durationMed_end","endTimeAvg","endTimeSd","startLatAvg","startLatSd","startLongAvg","startLongSd","bike_females_end","males.y","bike_ageMed_end"
"142",358,40.73291553,-74.00711384,47728,607,14:10:30,0.210110769561971,40.7348430473008,0.0163423727779849,-73.9985918889637,0.0109429354502992,0.265169292658398,0.73087076768354,38,48278,622,15:04:44,0.190646259030296,40.7355483454985,0.0166832560770854,-73.9977821403874,0.0111217791281378,0.27352002982725,0.722751563859315,38
"143",359,40.75510267,-73.97498696,54263,607,14:09:21,0.183834937653268,40.7533735458058,0.17566459115167,-73.9811253391119,0.317874081771685,0.114074046772202,0.885686379300813,42,47478,594,10:51:48,0.169925136498392,40.7562377926772,0.01483913854313,-73.9795671565964,0.0133685592276672,0.123867896710055,0.875710855554151,41
"144",360,40.70717936,-74.00887308,14738,672,14:48:08,0.189682967427332,40.7213300477388,0.0158664154290952,-73.9985244157024,0.0131916072886419,0.198059438187,0.80112634007328,38,14693,764,12:44:32,0.217846800604954,40.7214168515013,0.0172432915829612,-73.9966595716152,0.0147286621593711,0.206697066630368,0.791873681344858,37
"145",361,40.71605866,-73.99190759,26946,626,14:06:08,0.210379762724692,40.7231747998483,0.0153633451146532,-73.9918838467077,0.0128445656469885,0.339568024938766,0.658390855785645,35,26460,654,15:42:38,0.212990145347699,40.7230680691644,0.0145867223306843,-73.9918598190171,0.0126956265987765,0.338586545729403,0.658238851095994,35
"146",362,40.75172632,-73.98753523,16863,537,14:02:28,0.177594680956532,40.7479205449976,0.0138565829665459,-73.9853656757712,0.0109981280630881,0.170728814564431,0.828025855423116,39,15628,573,12:41:20,0.172720533031734,40.7500951004134,0.0152556768150079,-73.9853398628115,0.0116840155410514,0.203672894804198,0.794919375479908,38
"147",363,40.70834698,-74.01713445,25545,724,13:52:40,0.20531860641291,40.7234734570753,0.0187286809735384,-74.0047202133257,0.0120103919540622,0.315873947935017,0.682521041299667,41,25757,767,15:29:00,0.205030053577889,40.7240286066737,0.018538010859845,-74.0042302183118,0.0119026649912584,0.326590829677369,0.672283262802345,41
"148",364,40.68900443,-73.96023854,5971,516,13:55:56,0.217052351520919,40.69593479113,0.0152891681774813,-73.9712674648593,0.015397491845379,0.286719142522191,0.710433763188746,35,5722,502,16:04:31,0.223785799727342,40.6938955786016,0.0144581395641367,-73.9722631859799,0.0153912076341226,0.293079342887102,0.701502970989165,35
"149",365,40.68223166,-73.9614583,5119,580,13:22:07,0.219715347440678,40.693477205333,0.0147022917381094,-73.9697206580853,0.0164561510047069,0.328189099433483,0.666341082242626,36,5166,566.5,16:11:30,0.231769345675231,40.6938390445944,0.0162130929326584,-73.9690275455731,0.0160214734169888,0.315911730545877,0.679248935346496,35
"150",366,40.693261,-73.968896,12148,445,12:28:42,0.214932831225013,40.6956016864744,0.0134423995171377,-73.9758300801023,0.0143283442507516,0.364504445176161,0.634590055976292,38,11703,485,16:39:46,0.19704058830477,40.6957249027755,0.0140621071759308,-73.9757710675353,0.0139091168105775,0.30658805434504,0.692728360249509,39
"151",367,40.75828065,-73.97069431,25671,712,15:40:16,0.156779244697065,40.7545793041235,0.0167606558316308,-73.9795058255852,0.0139100068844324,0.146351914611819,0.852946905067976,39,24995,696,11:03:01,0.169468427465036,40.7562363433319,0.0166284902914952,-73.9785007553271,0.0133335351479253,0.155111022204441,0.84248849769954,39
"152",368,40.73038599,-74.00214988,53907,560,14:47:08,0.222627054524914,40.7320629207376,0.0141707347198046,-73.9952105581618,0.0112308848612661,0.273730684326711,0.724228764353424,36,54866,584,14:59:07,0.205101741242058,40.7339593409923,0.015088386407534,-73.9958699084799,0.0112167991382634,0.270568293660919,0.727572631502205,36
"153",369,40.73224119,-74.00026394,19197,507,14:26:14,0.240576127066797,40.7342058943022,0.0131648458673632,-73.9938422476006,0.0102218322644591,0.273480231286138,0.725634213679221,37,19054,520,15:54:17,0.201189358599663,40.7331047511483,0.0130843071806231,-73.9951074401334,0.0103865998423244,0.259630523774536,0.739372310276058,37
"154",372,40.694528,-73.958089,2421,674,13:23:29,0.215369213150214,40.7008694470682,0.015758574967682,-73.9674889344451,0.0167880421712675,0.228418009087154,0.766212308963238,35,2316,697,15:51:04,0.23584774279133,40.7041782098915,0.0165111301894869,-73.9665413675121,0.0156127623804323,0.184369602763385,0.812176165803109,35
"155",373,40.69331716,-73.95381995,3322,648,13:53:38,0.199601495790487,40.697895167019,0.0154136898861967,-73.96555705279,0.017617631013201,0.242925948223961,0.744431065623119,37,3574,642,16:12:37,0.19569937388593,40.6968654139627,0.0144929767189732,-73.9681519797668,0.0164208187931744,0.260212646894236,0.731673195299384,36
"156",375,40.72679454,-73.99695094,5461,508,15:01:41,0.193937797918943,40.7307859325,0.0125433671790718,-73.9923767488845,0.0111512424432883,0.232741256180187,0.766160043947995,39,5809,517,14:13:34,0.183219597265366,40.7331459242085,0.0126625577225545,-73.9937314200816,0.0107182342196697,0.224651402995352,0.771217076949561,39
"157",376,40.70862144,-74.00722156,14266,625,14:53:25,0.193237814730656,40.7194627926836,0.0160703634464461,-73.9982417441137,0.0136365374863501,0.229777092387495,0.769662133744567,37,14385,680,13:28:02,0.209542324603082,40.7206373906278,0.0168958020061838,-73.9982264822835,0.0139131630026864,0.249356969064998,0.75001737921446,38
"158",377,40.72243797,-74.00566443,19838,660,16:21:11,0.177475027261092,40.7285524376011,0.0178357970121012,-73.9960563444485,0.0134968564592315,0.233390462748261,0.765046879725779,37,20731,620,12:06:07,0.181882241076476,40.728063281727,0.0168217600495712,-73.9959841381557,0.0132053936564805,0.221552264724326,0.776470020741884,36
"159",379,40.749156,-73.9916,49217,540,14:25:53,0.211321108780063,40.7434197609028,0.0134178192188666,-73.986885422725,0.0106488839500951,0.149562143161916,0.849482902249223,40,50064,547,14:22:32,0.186740821569006,40.7436887450603,0.0128654629975727,-73.9845482104623,0.0100443381208019,0.132730105465005,0.866111377436881,42
"160",380,40.73401143,-74.00293877,35122,543,14:35:22,0.239069473744054,40.7333792444723,0.21782883492698,-73.9944334507576,0.394990246385991,0.249245487159046,0.748362849496042,38,36278,551,15:55:55,0.195920289767089,40.7362505282222,0.0140324583291772,-73.9955780971066,0.0106280729032951,0.258310821985776,0.739621809361045,38
"161",382,40.73492695,-73.99200509,45471,493,15:36:24,0.197097156880452,40.7337221939392,0.191458307844739,-73.9916073220974,0.347169153001273,0.273624947768908,0.724483736887247,37,46723,456,14:39:50,0.196473050301598,40.7342534064859,0.0124272575169199,-73.9937956969389,0.0102843770372122,0.288658690580656,0.709350855039274,37
"162",383,40.735238,-74.000271,31113,510,14:35:31,0.219238407536047,40.7357503165823,0.0128562553346324,-73.9955268851143,0.0100915443935241,0.23501430270305,0.76321794748176,37,31619,502,15:39:02,0.195611812343378,40.7352301047822,0.0131379889196605,-73.9959770174035,0.0100856345514813,0.242512413422309,0.756254150985167,37
"163",384,40.683048,-73.964915,10269,499,14:06:41,0.23554509103816,40.6964049697525,0.0175273195964117,-73.9718649814103,0.015935923645604,0.310156782549421,0.686629662089785,35,10095,540,15:56:38,0.224935421015397,40.6964657716137,0.0177322232425421,-73.9730756006363,0.0162135900829524,0.289252105002477,0.707677067855374,35
"164",385,40.75797322,-73.96603308,19961,660,14:34:58,0.207545948514569,40.7518943786306,0.0171261730310255,-73.9764078523659,0.0138147105859011,0.225489704924603,0.772606582836531,39,19869,673,14:41:52,0.205899224676276,40.7544244567458,0.0169527671181285,-73.9750585202107,0.0147600868913953,0.21863203986109,0.780311037294278,39
"165",386,40.71494807,-74.00234482,14936,615,14:55:26,0.163874921564685,40.7228133446108,0.0174819676617593,-73.9955300942523,0.0135518838856738,0.251004284949116,0.74196572040707,41,14888,654,12:16:37,0.175687894355396,40.7224248051932,0.0180391343677068,-73.9953147901879,0.0131415288597657,0.265583019881784,0.732200429876411,41
"166",387,40.71273266,-74.0046073,26449,529,14:45:52,0.199057836745082,40.7152016638168,0.0159289190830788,-73.9980688655993,0.0139146100495099,0.249725887557186,0.748270255964309,40,22077,575,12:58:04,0.193807412894012,40.7168781999058,0.0173045008928071,-73.999137777416,0.0140682540887707,0.274222041038185,0.723422566471894,39
"167",388,40.749717753,-74.002950346,35455,601,14:30:59,0.194803098324368,40.7432154272702,0.0148738282394099,-73.9935429600109,0.0103439078547056,0.261542800733324,0.737046960936398,40,36739,569,13:52:18,0.207050463643837,40.7425423749152,0.014835807758163,-73.994413160401,0.0101322082668823,0.268461308146656,0.729361169329595,39
"168",389,40.71044554,-73.96525063,9070,578,13:51:08,0.236313427701423,40.7150229523772,0.0134844731116689,-73.9677510221707,0.0180409842816024,0.305181918412348,0.67199558985667,34,8583,639,16:16:20,0.207217213558935,40.7153591672987,0.0134859769962253,-73.9675936575111,0.0177836463218341,0.281370150297099,0.694861936385879,35
"169",390,40.69221589,-73.9842844,7752,605.5,15:46:53,0.176458685853597,40.7006495390841,0.0182562965585431,-73.9829423955831,0.016924221539498,0.152476780185759,0.846491228070175,39,7622,565.5,12:21:01,0.203656903898025,40.6988528380214,0.0176406584279798,-73.979423407799,0.016631535725393,0.174757281553398,0.824849120965626,39
"170",391,40.69760127,-73.99344559,12013,326,14:47:28,0.216376635682574,40.699954589188,0.0151615049990705,-73.9908758827343,0.0107328918372827,0.249146757679181,0.748272704570049,40,10004,454,15:06:09,0.220048373397866,40.7033882479791,0.0179812870402834,-73.9906859297786,0.0111091425196652,0.24640143942423,0.750999600159936,41
"171",392,40.695065,-73.987167,6818,863,15:45:08,0.17232820548434,40.7095813703953,0.0205376655478041,-73.9854556001221,0.0160516913097433,0.24361982986213,0.752273393957172,36,6390,901,13:13:25,0.198305531492345,40.7113206043234,0.0202585850711808,-73.9886385657889,0.0151984319312726,0.231768388106416,0.763693270735524,36
"172",393,40.72299208,-73.97995466,15762,657,12:17:42,0.204487667305681,40.7297637817891,0.0136179060878147,-73.9892844351654,0.0109632888500822,0.334348432939982,0.663875142748382,33,15079,645,16:31:45,0.217443925990919,40.7304257701261,0.0129600743448953,-73.988997810531,0.0107040653290048,0.301744147489887,0.696730552423901,34
"173",394,40.72521311,-73.97768752,24677,649,13:12:16,0.215444476942138,40.730909123175,0.0129491903073086,-73.9888701095815,0.0109905592870149,0.344855533492726,0.648984884710459,34,25366,620,16:06:07,0.212129305648373,40.7306932146463,0.0125308496590737,-73.9889790623953,0.0104025726307892,0.317551052590081,0.676220137191516,34
"174",395,40.68807003,-73.98410637,7625,601,14:04:47,0.214108488491678,40.6994981494651,0.020073449970011,-73.9819670523539,0.0150306288935929,0.311213114754098,0.686950819672131,38,7555,646,15:43:35,0.202219317645101,40.7017984818603,0.0207824614867756,-73.9850982828409,0.0137453785441273,0.29119788219722,0.706684315023163,38
"175",396,40.680342423,-73.9557689392,5772,831,13:25:20,0.22720221476904,40.6979802469952,0.0169112824678321,-73.9685670370943,0.0193407665997015,0.27979902979903,0.718121968121968,34,6158,905.5,16:02:44,0.21865968283235,40.6987962619847,0.0173858738013162,-73.9679012013592,0.0196114098405201,0.269892822344917,0.727184150698279,34
"176",397,40.68415748,-73.96922273,5554,520.5,13:09:27,0.212826177709624,40.6954356125779,0.0159276334032981,-73.9757819086918,0.0156977170136383,0.331472812387469,0.665286280158444,35,5120,605,16:44:07,0.203283905359019,40.697639517381,0.0181642636500156,-73.9752081621756,0.0156061179077893,0.2931640625,0.7021484375,35
"177",398,40.69165183,-73.9999786,6975,911,15:11:12,0.206437546256251,40.7004067262648,0.0165750714916019,-73.9883293127773,0.0136490469312016,0.281146953405018,0.714838709677419,37,8604,843.5,16:13:22,0.184780905047558,40.7013029398957,0.0164442895169774,-73.9887717146852,0.0126414148383062,0.271501627150163,0.724081822408182,37
"178",399,40.68851534,-73.9647628,6522,424,13:43:48,0.214406993505082,40.6936164186569,0.0129241322864389,-73.9728748668297,0.0147494564940063,0.268322600429316,0.729990800367985,36,4345,455,15:24:04,0.215031695840146,40.6931018032189,0.0128264424814397,-73.9716318808894,0.0140415200101082,0.293440736478711,0.705638665132336,35
"179",400,40.71926081,-73.98178024,6039,718,12:41:08,0.188698676474153,40.7274461157051,0.0148684455115727,-73.9882223021966,0.0120594497203762,0.302699122371254,0.693823480708727,35,6136,619,16:01:58,0.212086562542147,40.7254407051018,0.0130835319146879,-73.9896530747463,0.0113169054660227,0.294491525423729,0.701271186440678,35
"180",401,40.72019576,-73.98997825,25812,610,14:02:34,0.233768727589864,40.7273134215042,0.0147616304900974,-73.9907703825104,0.0129634406238133,0.293623121028979,0.704865953819929,34,25309,656,15:56:05,0.21250063020862,40.7263372347345,0.0143326757083032,-73.9902863656785,0.0131470737081572,0.29313682879608,0.704294914852424,34
"181",402,40.7403432,-73.98955109,68869,526,15:34:29,0.163577588693206,40.7387392709572,0.0147307866938685,-73.9897590715701,0.0113382572849668,0.25035937794944,0.747520655156892,38,71522,519,12:55:58,0.181493797163897,40.7406289669847,0.0144641672655464,-73.9891651269665,0.0113516881252108,0.257948603226979,0.739814322865692,38
"182",403,40.72502876,-73.99069656,2187,471,13:43:23,0.226635550139617,40.7292684698711,0.0127937092902162,-73.9893754926219,0.0120029297247059,0.204846822130773,0.792866941015089,37,2259,518,15:13:40,0.200910109134756,40.7321033573455,0.012252660804438,-73.9891039861187,0.0110123766496552,0.255865427180168,0.741478530323152,37
"183",405,40.739323,-74.008119,20222,654,14:26:29,0.209645208874567,40.7344704232326,0.0161918410081217,-73.9991585182141,0.0109848345317917,0.29057462169914,0.706211057264366,38,20416,663,15:15:10,0.18646831483914,40.7351742798826,0.0167188297973846,-73.9988229798756,0.0112257311105941,0.293985109717868,0.703712774294671,38
"184",406,40.69512845,-73.99595065,9174,454,13:28:54,0.208644219986714,40.7026277011419,0.0176971923943036,-73.9909368027123,0.011294520387733,0.262371920645302,0.73457597558317,42,8584,488,16:24:06,0.20272334693366,40.7013109968349,0.0168918217631785,-73.9907960561347,0.0107816749038521,0.251514445479963,0.74522367194781,42
"185",407,40.700469,-73.991454,3895,506,14:46:42,0.216471991802456,40.7025903674931,0.0150748269312054,-73.9913295312593,0.0118041352589999,0.22798459563543,0.771758664955071,43,3274,670,15:15:28,0.219093259092846,40.7059284073402,0.0191726957297896,-73.9897311628519,0.0117187888803194,0.265424557116677,0.733964569334148,44
"186",408,40.71076228,-73.99400398,10297,586,13:46:06,0.212649573408596,40.7189471424046,0.0141654115117076,-73.9944369259305,0.0132086798103103,0.248033407788676,0.72865883266971,38,10403,568,16:28:18,0.190483529591107,40.7191880919829,0.0140557459951217,-73.9943031984137,0.0131050739474109,0.260309526098241,0.720465250408536,37
"187",409,40.6906495,-73.95643107,3690,688,13:43:41,0.229950803970498,40.697445521106,0.0154968691294231,-73.9694606355145,0.0176281974941922,0.299186991869919,0.659349593495935,35,3428,679,16:34:31,0.199589417061337,40.6969547960949,0.0150890484869991,-73.9659916787593,0.0180950712071032,0.280338389731622,0.682030338389732,34
"188",410,40.72066442,-73.98517977,32550,652,13:59:40,0.220281054035984,40.7272616140794,0.0138804698638742,-73.9882675590361,0.0138997389547332,0.27431643625192,0.71815668202765,35,32898,684,15:51:31,0.206966298622293,40.7279083824257,0.0135793238032059,-73.9892120623775,0.0128695820924376,0.277737248464952,0.716122560641984,35
"189",411,40.72228087,-73.97668709,11977,714,13:20:42,0.215220780054687,40.7284506226524,0.0130033293717524,-73.9888240149738,0.0110318322307469,0.241713283793938,0.757702262670118,37,11866,749,16:03:37,0.208407248867264,40.7280045164861,0.0132691535215449,-73.9890587287768,0.0110355328965474,0.243890106185741,0.755351424237317,37
"190",412,40.7158155,-73.99422366,19239,729,15:09:14,0.198207319876679,40.7143868845848,0.0175422043816914,-73.9884046140315,0.0126258975201416,0.291959041530225,0.704350537969749,37,18381,777,14:45:18,0.21027186990659,40.7191929813999,0.0190535019313478,-73.9878857412928,0.0120251552705196,0.315380011968881,0.679941243675535,37
"191",414,40.70281858,-73.98765762,7755,852,16:20:37,0.164519427835457,40.7039989109696,0.0174289784068236,-73.9833930043138,0.0158735735563478,0.226305609284333,0.770857511283043,39,8643,777,13:13:52,0.18367862695183,40.7039011056222,0.0161137071776971,-73.9837612854132,0.0157270630298965,0.237764665046859,0.76049982644915,37
"192",415,40.7047177,-74.00926027,15416,747,15:27:04,0.189473267812646,40.7206534432049,0.0169655759428804,-73.9982078966202,0.0144040394161765,0.190256875973015,0.808964711987545,38,19129,685,12:43:02,0.203958650581154,40.7193539398656,0.0162360403805037,-73.9976360523441,0.0138888595441737,0.196873856448325,0.802289717183334,38
"193",416,40.68753406,-73.97265183,7005,389,13:58:09,0.227854720404016,40.6961909006657,0.0153314591485711,-73.9746026737965,0.013657751276885,0.306495360456817,0.692933618843683,38,6040,503.5,16:21:28,0.206813918044849,40.6974257498624,0.0166296290695695,-73.9774214834086,0.0138867815313733,0.305132450331126,0.694370860927152,37
"194",417,40.71291224,-74.01020234,36225,607,14:11:05,0.202568526313423,40.7204332058326,0.214711033128633,-73.9960051841661,0.388983357049721,0.194313319530711,0.804389233954451,39,35541,613,13:51:51,0.211216514866911,40.719932540976,0.0175766930427509,-73.9979058113196,0.0120055764949777,0.181790045299795,0.816634309670521,40
"195",418,40.70224,-73.982578,5288,704,14:35:23,0.213591596829547,40.7024868217463,0.0151185412805523,-73.9782251674421,0.0161473593171235,0.345877458396369,0.653177004538578,36,5833,758,14:05:07,0.205596753932675,40.7015754238281,0.015415263713217,-73.977284506421,0.0164193050841418,0.343048174181382,0.655237442139551,36
"196",419,40.69580705,-73.97355569,4695,424,11:46:33,0.187127096768698,40.697662858558,0.01341016590015,-73.981877760865,0.0107924165840623,0.320766773162939,0.666666666666667,34,4327,452,16:56:27,0.235271670780323,40.6970348999753,0.0133517682234155,-73.981338046082,0.0109915128167277,0.301825745320083,0.684770048532471,34
"197",420,40.68764484,-73.96968902,5069,408,12:47:30,0.205334500042808,40.6955716747158,0.01510403773788,-73.9754142925939,0.0140566178658291,0.28171236930361,0.717893075557309,37,4209,465,15:58:02,0.213690322976045,40.6957299926977,0.0158793541291295,-73.9772880832149,0.0132224243138582,0.262057495842243,0.736992159657876,37
"198",421,40.69573398,-73.97129668,3768,510.5,11:47:34,0.19145565840703,40.7006265538693,0.0161861231467092,-73.9801669150202,0.0133448101969056,0.304670912951168,0.688694267515924,35,3446,521.5,16:39:10,0.233889392792,40.7001888437403,0.0160136686885731,-73.9796996737001,0.0137105903935827,0.29454439930354,0.701102727800348,35
"199",422,40.770513,-73.988038,13551,739,14:15:16,0.217436679953078,40.7538205661562,0.350625357776161,-73.9808937870881,0.635718940897648,0.256586229798539,0.743044793742159,38,12756,674,14:29:24,0.219484787699052,40.7610685675266,0.0157811912593593,-73.9820001728264,0.0126593753185898,0.235105048604578,0.764659767952336,38
"200",423,40.76584941,-73.98690506,15915,610,15:33:23,0.204608654646763,40.7542406441722,0.0149385740528369,-73.9885725553031,0.0120913899314772,0.206786050895382,0.790512095507383,38,15221,663,15:55:05,0.19751231495666,40.7570758819255,0.0176693912844704,-73.986289317426,0.0132500655753855,0.205308455423428,0.793311871756126,39
"201",426,40.71754834,-74.01322069,59837,851,15:09:12,0.190549589965111,40.7327611894611,0.16775488926119,-73.9996729557163,0.302725460246066,0.338085131273292,0.658522318966526,38,59977,905,14:27:52,0.206482512046406,40.7354407482053,0.0205967702335187,-73.9999049452633,0.0115676068079251,0.336212214682295,0.66071994264468,38
"202",427,40.701907,-74.013942,11372,1058,15:04:31,0.189134541890135,40.7224256104454,0.382415660677473,-73.9955071597343,0.694078390993568,0.247801618009145,0.747977488568414,43,13267,996,12:37:35,0.191105995093009,40.7276236810295,0.0200851391092307,-74.0043508373381,0.0116029851690945,0.264867716891535,0.730006783749152,44
"203",428,40.72467721,-73.98783413,30167,516,14:03:24,0.23625113753645,40.7311217361342,0.0131873443130945,-73.9891225801735,0.0117093145280471,0.311665064474426,0.68664434647131,36,30147,559,15:34:15,0.211960756957125,40.7288998625165,0.0141241738058559,-73.9894367782074,0.0115456360824346,0.295518625402196,0.702723322386971,36
"204",430,40.7014851,-73.98656928,16998,641.5,15:38:33,0.187991186698868,40.7047370341231,0.0156308438270689,-73.9810153919544,0.0147869848053258,0.307271443699259,0.691846099541123,37,16829,665,13:29:01,0.192144182451485,40.7042437986943,0.0162741711088659,-73.9796781010093,0.0149737541644783,0.313803553389982,0.684889179392715,36
"205",432,40.72621788,-73.98379855,36646,553,12:31:09,0.218901043624987,40.7311680584341,0.013122843126538,-73.9906090801124,0.0106607007210015,0.298913933307864,0.698220815368662,33,41050,617,17:34:51,0.203220841052653,40.7315163915465,0.0137289056985302,-73.9901646581641,0.0110384128307881,0.277637028014616,0.718562728380024,33
"206",433,40.72955361,-73.98057249,31567,561,13:42:46,0.223791065754356,40.7322333020078,0.0133996944777758,-73.9891711711352,0.01077222266773,0.262964488231381,0.732980644343777,34,31405,562,16:04:19,0.211271335269561,40.7326614246578,0.0132566744653464,-73.9891206235729,0.0106504511360937,0.238719949052699,0.755612163668206,34
"207",434,40.74317449,-74.00366443,34438,598,14:26:05,0.21324920789359,40.7401286112304,0.0154999690123067,-73.9944835116048,0.0105232962905951,0.225419594633835,0.773709274638481,40,35342,557,14:14:57,0.20912959291191,40.7463229459827,0.0141926137947527,-73.9928397049324,0.010342837739141,0.211561315149114,0.787193707203893,39
"208",435,40.74173969,-73.99415556,72999,484,14:51:39,0.181847067777811,40.7415118503689,0.213664907283854,-73.9919730687479,0.387455034638337,0.271510568637927,0.727338730667543,40,73798,482,13:58:05,0.189863771140144,40.7392994762732,0.0131520073617147,-73.9931165158405,0.0110139908879908,0.277053578687769,0.721550719531695,39
"209",436,40.68216564,-73.95399026,3306,693.5,13:24:02,0.22395855424316,40.6967766556337,0.0174595752881133,-73.9642954933968,0.0174753176769813,0.323653962492438,0.655474894131881,35,2991,795,16:08:46,0.249759490798947,40.696220988058,0.0166614183402074,-73.9662594137113,0.0181832299199849,0.305917753259779,0.671013039117352,35
"210",437,40.6809833854,-73.9500479759,7832,422,15:19:10,0.218964691584382,40.6895356272164,0.0107824330879203,-73.9563549107339,0.0174263795812212,0.28855975485189,0.708375893769152,36,8080,351,13:02:03,0.224137975847658,40.6889961977638,0.0110213641527658,-73.9544951830092,0.016111253813703,0.281930693069307,0.71460396039604,35
"211",438,40.72779126,-73.98564945,23315,574,14:11:56,0.228665673293336,40.7340663199865,0.0139619780216185,-73.9892538444672,0.0118055777056488,0.288526699549646,0.709157194938881,35,23558,552,16:00:43,0.199996242856356,40.7309215544022,0.014329650426604,-73.9906314114098,0.0107021807456096,0.288946430087444,0.708336870702097,34
"212",439,40.7262807,-73.98978041,21588,523,14:02:30,0.23416437407322,40.7292147769602,0.0141629256186402,-73.9902853915781,0.0119386775574125,0.270983879933296,0.727626459143969,35,22028,562,15:30:30,0.207363861428183,40.7330334847527,0.0134295016251121,-73.9897737223783,0.0116536641869846,0.27011076811331,0.728436535318685,36
"213",440,40.75255434,-73.97282625,20885,616,14:28:04,0.176594972755801,40.7510180813767,0.0152203775401318,-73.9809272778777,0.0130092463289396,0.182044529566675,0.817237251615992,40,20932,625,12:28:05,0.200929913711632,40.7496228748465,0.0150892488489073,-73.981395637608,0.0127789185543145,0.185505446206765,0.81406459010128,39
"214",441,40.756014,-73.967416,19208,693.5,14:57:08,0.210651241932214,40.749745901325,0.017610313163805,-73.9775872437503,0.0138778351317032,0.216576426488963,0.782330279050396,36,19226,627,14:56:42,0.20571863571438,40.7564190440229,0.0150153344974116,-73.9760867822904,0.013887518438337,0.197857068553001,0.800842608967024,36
"215",442,40.746647,-73.993915,31191,528,14:24:16,0.188751525517682,40.7416246497555,0.231128851029722,-73.9897110105619,0.419103664004085,0.209707928569139,0.789009650219615,41,31643,568,13:30:10,0.185150189858772,40.7442456915692,0.0148598179131728,-73.9899831879778,0.0115490680433504,0.217836488322852,0.780931011598142,41
"216",443,40.70853074,-73.96408963,2245,507,13:13:06,0.208311283294084,40.7135131789772,0.0138343485389402,-73.9668026015837,0.0158635569123781,0.316258351893096,0.677951002227172,33,1522,759,16:43:58,0.231382798257163,40.7115880445899,0.0149917151658881,-73.9678765081031,0.0172450031232958,0.282522996057819,0.716819973718791,33
"217",444,40.7423543,-73.98915076,48258,535,15:24:07,0.168683161712687,40.7402639457531,0.0141611190072363,-73.9904327588654,0.0105416834096811,0.218906709768329,0.779684197438767,39,47351,520,13:43:51,0.184011059167133,40.7458722622272,0.0137300828491818,-73.9889275228282,0.0108290118320933,0.230787100589217,0.767713459061055,39
"218",445,40.72740794,-73.98142006,38864,599,13:16:43,0.20591826724164,40.731524033026,0.0134688205916224,-73.9897867038359,0.0109693922463075,0.311110539316591,0.686110539316591,33,40519,606,16:21:19,0.201729477918039,40.7320976552047,0.0134477849448648,-73.9901289829568,0.0108490792687874,0.291961795700782,0.705841703892001,34
"219",446,40.74487634,-73.99529885,40082,472,15:03:52,0.192506121936801,40.742592752568,0.0131823291510145,-73.9932952774667,0.0104837001572278,0.242951948505564,0.755975250735991,39,40274,509,14:50:19,0.192635271784551,40.7452444237937,0.0139618376734981,-73.9928643027203,0.0110337333164765,0.239186571981924,0.759795401499727,40
"220",447,40.76370739,-73.9851615,27413,551,14:56:55,0.20931483481152,40.7543666022339,0.348484281086126,-73.9807980610302,0.632068989787854,0.166599788421552,0.831795133695692,39,26273,595,14:50:27,0.206838476905625,40.7521507877834,0.0144102156913488,-73.989162114155,0.0108861948822671,0.190233319377308,0.808700947741027,39
"221",448,40.75660359,-73.9979009,22991,601,13:43:46,0.21925980213319,40.7493764158521,0.0154392375340335,-73.9913450654506,0.0115509287392875,0.215867078421991,0.783350006524292,35,23085,607,15:31:41,0.219307702401294,40.748927446055,0.0152219179999885,-73.9912486791274,0.0115420347662897,0.215421269222439,0.784232185401776,35
"222",449,40.76461837,-73.98789473,18719,552,15:23:33,0.220362627719155,40.7527538885446,0.298227953186777,-73.9844983150549,0.540909221957544,0.169880869704578,0.827074095838453,37,17836,605,16:07:28,0.204789850434791,40.7573314566373,0.0162941061665705,-73.9862530295386,0.0131682157395531,0.163041040592061,0.835333034312626,37
"223",450,40.76227205,-73.98788205,33690,553,14:32:20,0.219376889342207,40.753502816927,0.0150310720851446,-73.9887140671918,0.011984241331084,0.162303354111012,0.836806173938854,37,33547,555,14:32:02,0.226411982725802,40.7535950377259,0.014306194580563,-73.9871627250711,0.0114646035477685,0.152263987837959,0.846454228395982,39
"224",453,40.74475148,-73.99915362,37335,503,14:11:51,0.220492865587329,40.741662752057,0.298533172011386,-73.9905537274364,0.541674051311539,0.231364671220035,0.767912146779162,41,38429,479,15:34:02,0.199116287955949,40.741430636003,0.0138369930787946,-73.996492157821,0.0101538782724095,0.234406307736345,0.764500767649431,43
"225",454,40.75455731,-73.96592976,13335,702,14:37:06,0.217062334781791,40.7531583465549,0.0172082150720441,-73.9761581702389,0.0149973449475744,0.202399700037495,0.796625421822272,37,13238,750,15:13:26,0.210706663705682,40.7443270315767,0.0181940479586371,-73.9811385059379,0.0134319912954312,0.216875660975978,0.779196253210455,37
"226",455,40.75001986,-73.96905301,17841,709,14:42:16,0.179141284884635,40.7512816786511,0.0170121184256132,-73.9768264423645,0.0148874030472827,0.209349251723558,0.787119556078695,43,19416,783,12:09:58,0.193918933561755,40.7387024294507,0.0174142064962029,-73.9832164010012,0.0115256451517319,0.288009888751545,0.709775442933663,42
